,,open,high,low,close,volume,value,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_60,EMA_60,SMA_120,EMA_120,SMA_50,SMA_200,Signal,RSI_7,RSI_14,RSI_21,STOCHk_14_3_3,STOCHd_14_3_3,MACD,Signal_Line,MACD_Histogram,Middle_Band,Upper_Band,Lower_Band
hourly,2024-03-06 08:00:00,90105000.0,92389000.0,89998000.0,91275000.0,848.4341343,77476012636.67586,90720400.0,91157254.8109746,92343800.0,91915105.66281158,93271500.0,92900390.65264642,,,,,,,0,43.23652301815113,42.674881343063895,43.23669768299397,33.054812834224606,29.44168152109329,-926561.5414856523,-509079.5387117092,-417482.0027739431,93271500.0,96951782.28322369,89591217.71677631
hourly,2024-03-06 09:00:00,91284000.0,92800000.0,90437000.0,90544000.0,824.67829088,75726605739.36627,90622000.0,90952836.54064974,91740500.0,91665813.72411856,93057700.0,92675972.49525152,,,,,,,0,39.359425405216456,40.34509622935778,41.32734909249566,29.014408793820564,29.625916022974852,-987585.294551298,-604780.689879627,-382804.60467167106,93057700.0,96854193.23510659,89261206.76489341
hourly,2024-03-06 10:00:00,90544000.0,91600000.0,89000000.0,89001000.0,1230.97764392,110660845192.7829,90503600.0,90302224.36043316,91202200.0,91181302.13791518,92795200.0,92325975.11475138,,,,,,,0,32.239981181627186,35.89097500555759,37.643046272337585,25.059417706476538,29.0428797781739,-1147229.7131121308,-713270.4945261278,-433959.21858600294,92795200.0,96953088.86715102,88637311.13284898
hourly,2024-03-06 11:00:00,89001000.0,89834000.0,88233000.0,88237000.0,921.96649761,82093746178.68082,89824600.0,89613816.24028878,90691200.0,90645974.47647604,92474550.0,91936548.91334648,,,,,,,0,29.189945955005648,33.89559049322593,35.97563413205938,13.777480689245403,22.61710239651417,-1320179.2750830203,-834652.2506375064,-485527.02444551396,92474550.0,97002795.04056129,87946304.95943871
hourly,2024-03-06 12:00:00,88236000.0,89800000.0,88233000.0,89492000.0,585.24295681,52053771308.87633,89709800.0,89573210.82685919,90264900.0,90436160.93529858,92299100.0,91703734.731123,,,,,,,0,40.05771767483022,39.81482962571177,40.51995659141193,9.870766488413555,16.23588829471183,-1340522.3304723501,-935826.2666044752,-404696.0638678749,92299100.0,97009705.4097446,87588494.5902554
hourly,2024-03-06 13:00:00,89493000.0,91701000.0,89436000.0,91554000.0,542.67006834,49112167335.70669,89765600.0,90233473.8845728,90243000.0,90639404.40160792,92187200.0,91689474.28053986,,,,,,,0,53.683781051442246,48.046367681083936,47.00872745375089,19.351604278074873,14.333283818577945,-1176693.9854871035,-983999.8103810009,-192694.1751061026,92187200.0,96854613.51116545,87519786.48883455
hourly,2024-03-06 14:00:00,91500000.0,93130000.0,90700000.0,93101000.0,1069.08396273,98743154048.35117,90277000.0,91189315.92304854,90449500.0,91086967.2376792,92179450.0,91823905.30144083,,,,,,,0,61.36996352067274,53.216166441024086,51.20227604088356,43.95576412383136,24.3927116301066,-911521.4190686196,-969504.1321185246,57982.713049905025,92179450.0,96839900.68861929,87518999.31138071
hourly,2024-03-06 15:00:00,93130000.0,93870000.0,92250000.0,92299000.0,655.08098994,60927578505.2056,90936600.0,91559210.6153657,90720100.0,91307336.83082843,92106050.0,91869152.41558933,,,,,,,0,55.77206336149742,50.415321901730266,49.08769971737899,62.879831018858795,42.062399806921675,-757354.6343353987,-927074.2325618996,169719.5982265009,92106050.0,96707086.0149129,87505013.9850871
hourly,2024-03-06 16:00:00,92299000.0,93585000.0,91717000.0,93580000.0,372.49154009,34530969835.80161,92005200.0,92232807.07691047,90914900.0,91720548.31613234,92087550.0,92032090.2807713,,,,,,,0,62.19761015802759,54.531685406834846,52.38559258023409,81.45058057434402,62.76205857234472,-525749.8356488645,-846809.3531792926,321059.51753042813,92087550.0,96660256.46450499,87514843.53549501
hourly,2024-03-06 17:00:00,93585000.0,94917000.0,93223000.0,93984000.0,935.2217119,88039441431.11404,92903600.0,92816538.05127364,91306700.0,92132084.98592645,92032250.0,92217986.44450736,,,,,,,0,64.11581726907893,55.77854113719742,53.38549232948599,84.87693225530364,76.40244794950216,-306073.7131947428,-738662.2251823827,432588.51198763994,92032250.0,96477033.24023016,87587466.75976984
hourly,2024-03-06 18:00:00,93984000.0,94387000.0,92501000.0,92666000.0,469.58835606,43968898527.72241,93126000.0,92766358.7008491,91445800.0,92229160.44303073,91894800.0,92260654.40217333,,,,,,,0,53.73734798197193,50.87684639548744,49.80291030828547,82.94918478979726,83.09223253981497,-235614.37266010046,-638052.6546779263,402438.28201782587,91894800.0,96060379.68923506,87729220.31076494
hourly,2024-03-06 19:00:00,92682000.0,93679000.0,92628000.0,93557000.0,342.93100858,31998109832.54884,93217200.0,93029905.80056608,91747100.0,92470585.81702514,91743800.0,92384115.88768063,,,,,,,0,58.9748840053981,53.830638696084684,52.08531735134404,77.82037122746782,81.8821627575229,-106649.19847871363,-531771.9634380838,425122.76495937014,91743800.0,95380054.55654569,88107545.44345431
hourly,2024-03-06 20:00:00,93556000.0,94400000.0,93208000.0,94372000.0,496.88699034,46707983279.55905,93631800.0,93477270.53371072,92284200.0,92816297.48665692,91743200.0,92573438.184092,,,,,,,0,63.39708852108489,56.41242902650299,54.090200918467694,79.61426144338662,80.12793915355057,60621.51289962232,-413293.26817054255,473914.78107016487,91743200.0,95377623.7565403,88108776.2434597
hourly,2024-03-06 21:00:00,94370000.0,94860000.0,91000000.0,92579000.0,1062.71585777,98787695342.76155,93431600.0,93177847.02247381,92718400.0,92773152.48908293,91704800.0,92573967.88084513,,,,,,,0,49.65825327102636,49.81285504542848,49.32281434144095,78.84001595850789,78.75821620978745,47951.88206613064,-321044.23812320794,368996.1201893386,91704800.0,95283680.07181302,88125919.92818698
hourly,2024-03-06 22:00:00,92556000.0,93557000.0,91593000.0,93044000.0,569.34748483,52789577762.07127,93243600.0,93133231.34831588,93073600.0,92822397.49106784,91669250.0,92618732.84457415,,,,,,,0,52.7560054143456,51.40077211668823,50.51059425334859,76.28166766407342,78.24531502198931,74573.0900220424,-241920.77249415786,316493.8625162003,91669250.0,95175775.57834364,88162724.42165636
hourly,2024-03-06 23:00:00,93044000.0,94000000.0,92313000.0,92440000.0,472.63233226,44146689934.89122,93198400.0,92902154.23221059,93162200.0,92752870.67451003,91702600.0,92601710.66890043,,,,,,,0,48.25611899569332,49.22223325869347,48.94595724319467,66.64671853181729,73.92280071813286,46397.98981632292,-184257.0200320617,230655.00984838462,91702600.0,95225927.51812817,88179272.48187183
hourly,2024-03-07 00:00:00,92550000.0,93651000.0,91950000.0,93504000.0,348.61154738,32412774075.03181,93187800.0,93102769.4881404,93202500.0,92889439.64278093,91826000.0,92687642.986148,,,,,,,0,55.97388323660132,53.00118985509069,51.7126352276085,71.2597247157391,71.39603697054326,108672.22196492553,-125671.17163266425,234343.39359758978,91826000.0,95423129.26475652,88228870.73524348
hourly,2024-03-07 01:00:00,93504000.0,94177000.0,93050000.0,94168000.0,208.06704824,19503662428.448,93147000.0,93457846.32542694,93389400.0,93121905.1622753,92054750.0,92828629.36841962,,,,,,,0,60.28652728732245,55.23991287792073,53.36849538191366,76.86515060841812,71.59053128532483,209192.80587661266,-58698.37613080887,267891.1820074215,92054750.0,95635811.40543178,88473688.59456822
hourly,2024-03-07 02:00:00,94168000.0,94320000.0,93600000.0,94315000.0,157.92671867,14846988301.92749,93494200.0,93743564.2169513,93462900.0,93338831.49640706,92188900.0,92970188.47618918,,,,,,,0,61.26650448452235,55.74252627597365,53.73726910746751,85.55690071713927,77.89392534709883,297290.78123903275,12499.455343159454,284791.3258958733,92188900.0,95901867.08704413,88475932.91295587
hourly,2024-03-07 03:00:00,94315000.0,94500000.0,93674000.0,94000000.0,156.84232732,14757976362.37654,93685400.0,93829042.81130087,93464500.0,93459043.95160578,92385600.0,93068265.76417117,,,,,93334460.0,,0,57.706559426578856,54.334544381367785,52.797807687483996,85.35514049409859,82.59239727321867,337797.27724960446,77559.01972444846,260238.25752515602,92385600.0,96041414.48337324,88729785.51662676
hourly,2024-03-07 04:00:00,94000000.0,94250000.0,93690000.0,93875000.0,80.92973662,7605497189.93799,93972400.0,93844361.87420058,93585400.0,93534672.3240411,92515600.0,93145097.59615487,,,,,93340260.0,,0,56.19486817987,53.754304186733975,52.41599011683819,80.22309830468463,83.71171317197417,355712.08435475826,133189.6326505104,222522.45170424785,92515600.0,96189993.11995865,88841206.88004135
hourly,2024-03-07 05:00:00,93875000.0,94451000.0,93771000.0,94073000.0,141.77584959,13351260866.03681,94086200.0,93920574.58280039,93637000.0,93632550.08330634,92692050.0,93233469.25366393,,,,,93364540.0,,0,58.217577608027064,54.58167978663158,52.98151681342306,76.70186324336053,80.76003401404792,381489.0747151524,182849.5210634388,198639.5536517136,92692050.0,96306236.34506324,89077863.65493676
hourly,2024-03-07 06:00:00,94073000.0,94151000.0,93434000.0,93601000.0,159.350868,14941193766.14522,93972800.0,93814049.72186694,93559900.0,93626813.70452337,92922050.0,93268472.18188642,,,,,93356700.0,,0,51.59212541143444,52.18484932082103,51.45095243923611,72.75125521232236,76.55873892012251,359684.84693808854,218216.58623836876,141468.26069971977,92922050.0,96107228.46975802,89736871.53024198
hourly,2024-03-07 07:00:00,93670000.0,93670000.0,93055000.0,93084000.0,246.00212924,22976281610.75031,93726600.0,93570699.81457797,93610400.0,93528120.30370094,93164400.0,93250903.40265913,,,,,93331040.0,,0,45.04167371667794,49.61483694124996,49.796464647329145,66.28179808751808,71.91163884773366,297260.6246405244,234025.39391879988,63235.23072172451,93164400.0,95462789.95362993,90866010.04637007
hourly,2024-03-07 08:00:00,93094000.0,93500000.0,92777000.0,93325000.0,239.18194774,22286227385.10241,93591600.0,93488799.87638532,93638500.0,93491189.33939168,93356050.0,93257960.2214535,,,,,93308400.0,,0,48.59141550982664,50.830457760628825,50.57439010475574,60.20855241952731,66.41386857312258,264190.24392715096,240058.36392047012,24131.880006680847,93356050.0,94870681.02680755,91841418.97319245
hourly,2024-03-07 09:00:00,93325000.0,93675000.0,92831000.0,93388000.0,395.42408149,36886026669.85317,93494200.0,93455199.91759022,93733300.0,93472427.64132045,93447750.0,93270344.96226746,,,,,93277360.0,,0,49.58452565814298,51.16216887256409,50.78371712838193,58.69602763385148,61.72879271363229,240295.32748304307,240105.75663298473,189.57085005834233,93447750.0,94702842.17526871,92192657.82473129
hourly,2024-03-07 10:00:00,93385000.0,93500000.0,92670000.0,93500000.0,289.95679593,26977174767.93112,93379600.0,93470133.27839348,93732900.0,93477440.797444,93467700.0,93292216.87062295,,,,,93237360.0,,0,51.5267017686728,51.784912045278766,51.16975413958012,62.28842832469777,60.39766945935886,227770.30374497175,237638.66605538214,-9868.36231041039,93467700.0,94712225.03728159,92223174.96271841
hourly,2024-03-07 11:00:00,93500000.0,93670000.0,93183000.0,93391000.0,227.98336113,21306640144.33737,93337600.0,93443755.51892899,93655200.0,93461724.28881782,93522300.0,93301624.78770648,,,,,93202160.0,,0,49.36736698928813,51.10197068806476,50.76287621261769,62.82760984889669,61.27068860248198,206666.42128643394,231444.2171015925,-24777.795815158577,93522300.0,94640324.78081928,92404275.21918072
hourly,2024-03-07 12:00:00,93391000.0,93640000.0,93170000.0,93170000.0,198.91301156,18583818464.97065,93354800.0,93352503.679286,93540700.0,93408683.50903276,93501800.0,93289089.0936392,,,,,93130560.0,,0,44.91499392850467,49.67163144585818,49.91786613822155,58.153560609166256,61.08986626092024,170147.23792107403,219184.8212654888,-49037.58334441477,93501800.0,94630355.96601176,92373244.03398824
hourly,2024-03-07 13:00:00,93187000.0,93400000.0,92900000.0,93027000.0,194.82501635,18149348819.11352,93295200.0,93244002.45285735,93443400.0,93339286.50739042,93453950.0,93264128.22757831,93352616.66666667,93352616.66666667,,,93058440.0,,0,42.05194837764315,48.72135661845866,49.35962659842753,50.643045522302494,57.20807199345515,128188.93485222757,200985.64398283657,-72796.709130609,93453950.0,94577563.43324476,92330336.56675524
hourly,2024-03-07 14:00:00,93013000.0,93225000.0,92718000.0,92885000.0,230.75383421,21448914504.5345,93194600.0,93124334.96857157,93344400.0,93256688.96059215,93464900.0,93228020.77733277,93340950.0,93337284.9726776,,,92983720.0,,0,39.160073446012916,47.744565424728094,48.790716835300394,33.942355084110154,47.579653738526304,82527.14259199798,177293.94370466887,-94766.80111267089,93464900.0,94560090.42324044,92369709.57675956
hourly,2024-03-07 15:00:00,92885000.0,93450000.0,92800000.0,93204000.0,188.28010168,17537845788.96451,93135400.0,93150889.97904772,93257500.0,93247109.14957538,93447250.0,93225733.08425346,93346700.0,93332914.97357342,,,92951400.0,,0,48.45106761362417,50.161868671181374,50.14610063864726,27.721418622093655,37.4356064095021,71259.04731583595,156086.9644269023,-84827.91711106634,93447250.0,94547556.72757033,92346943.27242967
hourly,2024-03-07 16:00:00,93204000.0,93765000.0,93074000.0,93729000.0,236.2323269,22086875127.56477,93203000.0,93343593.31936514,93270300.0,93334725.6678344,93415100.0,93273663.26670551,93342300.0,93345901.36788248,,,92940960.0,,0,60.138987835724706,53.93839118326772,52.32656003974267,32.93260473588344,31.53212614736242,103499.0405061245,145569.37964274676,-42070.339136622264,93415100.0,94436374.10620247,92393825.89379753
hourly,2024-03-07 17:00:00,93691000.0,94500000.0,93681000.0,93780000.0,466.64525678,43916566693.72746,93325000.0,93489062.2129101,93339900.0,93415684.63731906,93475150.0,93321885.81273356,93332516.66666667,93360134.10991912,,,92923560.0,,0,61.137617914914266,54.300664021434116,52.53829490669632,49.234972677595636,36.62966534519091,131647.19425342977,142784.9425648834,-11137.748311453615,93475150.0,94428396.25967199,92521903.74032801
hourly,2024-03-07 18:00:00,93780000.0,94141000.0,93756000.0,93900000.0,194.24572165,18250152781.63634,93499600.0,93626041.4752734,93397400.0,93503741.97598833,93517950.0,93376944.30675894,93323233.33333333,93377834.63090537,,,92941540.0,,0,63.63829933697087,55.193624500730465,53.053428814421316,61.91256830601094,48.026715239830004,161772.98771068454,146582.55159404362,15190.436116640922,93517950.0,94466543.74588732,92569356.25411268
hourly,2024-03-07 19:00:00,93913000.0,94404000.0,93882000.0,94404000.0,201.01564634,18921397009.14082,93803400.0,93885360.9835156,93499000.0,93667425.25308135,93616150.0,93474759.13468665,93314300.0,93411479.39710519,,,92953780.0,,0,72.3548396595941,58.83206598795248,55.19786958878537,74.20765027322405,61.78506375227687,223737.37873604894,162013.5170224447,61723.861713604245,93616150.0,94499258.92813236,92733041.07186764
hourly,2024-03-07 20:00:00,94404000.0,94837000.0,94084000.0,94417000.0,422.94526559,39953380877.85574,94046000.0,94062573.98901041,93590700.0,93803711.57070291,93661800.0,93564496.3599546,93296250.0,93444447.2857247,,,92977000.0,,0,72.5528359437883,58.924717740080105,55.253226776124,80.86185983997417,72.32735947306972,270772.3018614799,183765.27399025174,87007.02787122814,93661800.0,94612316.88985229,92711283.11014771
hourly,2024-03-07 21:00:00,94416000.0,94690000.0,94036000.0,94131000.0,239.29343595,22580242790.37745,94126400.0,94085382.65934028,93664700.0,93863218.55784783,93659950.0,93618449.08757797,93279250.0,93466957.21078292,,,92984280.0,,0,61.286729646390825,55.94181899255595,53.71994185821679,80.93095387594848,78.66682132971556,281722.48605535924,203356.71640327323,78365.76965208602,93659950.0,94606454.1440673,92713445.8559327
hourly,2024-03-07 22:00:00,94135000.0,94572000.0,94130000.0,94370000.0,215.76498586,20365912072.04008,94244400.0,94180255.10622686,93784700.0,93955360.63823912,93662700.0,93690025.36495149,93239583.33333333,93496565.17108512,,,92992680.0,,0,66.37693607897072,57.86153194405023,54.82004196802912,75.49607752653439,79.09629708081901,306156.7045997828,223916.71404257516,82239.99055720767,93662700.0,94617500.85551068,92707899.14448932
hourly,2024-03-07 23:00:00,94312000.0,95678000.0,94160000.0,94475000.0,739.8745541,70172193049.84183,94359400.0,94278503.40415125,93929500.0,94049840.52219564,93686450.0,93764784.85400373,93203616.66666667,93528645.00154135,,,92980380.0,,0,68.49982233804066,58.7126749983806,55.3100786601337,68.62550503686832,75.01751214645039,330187.42619898915,245170.856473858,85016.56972513115,93686450.0,94698492.32801002,92674407.67198998
hourly,2024-03-08 00:00:00,94494000.0,95000000.0,94156000.0,94704000.0,308.25101832,29136801370.47145,94419400.0,94420335.6027675,94111400.0,94168778.60906915,93727900.0,93854233.91552718,93171666.66666667,93567181.230999,,,92966160.0,,0,72.85989680936733,60.582675923285734,56.39318871886246,68.51690428105944,70.87949561482071,363519.9012274444,268840.6654245753,94679.23580286914,93727900.0,94835822.26594114,92619977.73405886
hourly,2024-03-08 01:00:00,94735000.0,94850000.0,94357000.0,94786000.0,147.73489512,13985808608.64001,94493200.0,94542223.73517834,94269600.0,94281000.68014748,93763550.0,93942973.54261982,93171100.0,93607142.50211377,,,92930340.0,,0,74.34345387102005,61.259312472072644,56.786961301911,65.65536946520992,67.59925959437923,392033.7218197882,293479.2767036179,98554.44511617033,93763550.0,94960532.95727205,92566567.04272795
hourly,2024-03-08 02:00:00,94786000.0,95444000.0,94786000.0,94893000.0,178.37320491,16968389473.63271,94645600.0,94659149.15678556,94386000.0,94392273.28375703,93828150.0,94033452.25284651,93181800.0,93649301.76433955,,,92940520.0,,0,76.3144800743228,62.17182392743692,57.31507194779299,70.14639639639641,68.10622338088858,418441.6015223861,318471.74166737153,99969.85985501454,93828150.0,95123601.19552986,92532698.80447014
hourly,2024-03-08 03:00:00,94952000.0,95197000.0,94829000.0,94920000.0,82.00928948,7792695933.31056,94755600.0,94746099.43785705,94500000.0,94488223.5958012,93919950.0,94117885.37162304,93186300.0,93690964.00157432,,,92971980.0,,0,76.83831108721745,62.41241532263246,57.45284046147158,72.57882882882885,69.46019823014505,436516.816656664,342080.75666523003,94436.05999143398,93919950.0,95253031.34943458,92586868.65056542
hourly,2024-03-08 04:00:00,94920000.0,95200000.0,94548000.0,94875000.0,76.70018599,7275028469.27287,94835600.0,94789066.2919047,94597500.0,94558546.5783828,93997450.0,94189991.52670656,93217533.33333333,93729784.85398172,,,92994380.0,,0,73.6702330738878,61.707982682744905,57.130155390448394,73.32343375341988,72.01621965954837,442114.01578855515,362087.4084898951,80026.60729866003,93997450.0,95364681.7749071,92630218.2250929
hourly,2024-03-08 05:00:00,94875000.0,95172000.0,94663000.0,94705000.0,95.39694287,9056909390.1479,94835800.0,94761044.19460315,94627600.0,94585174.47322229,94063300.0,94239039.9527345,93232750.0,93761759.12106428,,,93053020.0,,0,62.341562739952344,58.99883304491751,55.88509878168063,69.70832671089347,71.8701964310474,427899.6958401799,375249.86595995206,52649.82988022786,94063300.0,95433797.88878265,92692802.11121735
hourly,2024-03-08 06:00:00,94790000.0,94790000.0,94277000.0,94448000.0,146.32844511,13822346001.46356,94768200.0,94656696.12973544,94630700.0,94560233.65990914,94110700.0,94258940.90961692,93252616.66666667,93784258.82201299,,,93121260.0,,0,49.04082683085895,55.06313759576437,54.01646850612005,57.71356655263808,66.91510900565048,391385.3460704684,378476.96198205533,12908.384088413091,94110700.0,95464642.2517421,92756757.7482579
hourly,2024-03-08 07:00:00,94448000.0,94650000.0,94257000.0,94363000.0,133.68509375,12626907693.9722,94662200.0,94558797.41982363,94653900.0,94524372.99447112,94159300.0,94268851.2991772,93262550.0,93803233.94260272,,,93216660.0,,0,45.31063849394982,53.78519514338933,53.39643561685898,44.20790192109764,57.20993172820973,351536.37863186,373088.8453120163,-21552.4666801563,94159300.0,95473670.46768239,92844929.53231761
hourly,2024-03-08 08:00:00,94363000.0,94364000.0,94040000.0,94060000.0,181.86005734,17136907827.91269,94490200.0,94392531.61321576,94622900.0,94439941.54093091,94203800.0,94248960.69925556,93264383.33333333,93811652.50186165,,,93265220.0,,0,34.42188591983063,49.385168848850164,51.196831007119904,26.63340343381807,42.851623969184594,292138.62489925325,356898.8012294637,-64760.17633021047,94203800.0,95434760.01901805,92972839.98098195
hourly,2024-03-08 09:00:00,94044000.0,94564000.0,94000000.0,94512000.0,325.4030775,30647425127.36749,94417600.0,94432354.40881051,94626600.0,94453043.07894346,94278050.0,94274012.06123121,93254750.0,93834614.71491536,,,93354140.0,,0,53.76076141151393,55.26446872584512,54.1549133366115,24.001704594339145,31.61433664975162,278329.68821533024,341184.978626637,-62855.29041130678,94278050.0,95382811.46032092,93173288.53967908
hourly,2024-03-08 10:00:00,94510000.0,94530000.0,94273000.0,94395000.0,225.14505046,21252368478.17467,94355600.0,94419902.93920702,94595700.0,94442489.79186282,94353550.0,94285534.72206633,93237750.0,93852988.00295092,,,93416540.0,,0,49.36452096149656,53.53111878414678,53.27722454553557,21.32111884176466,23.985408956640626,255005.5390958339,323949.0907204764,-68943.55162464251,94353550.0,95242836.99411081,93464263.00588919
hourly,2024-03-08 11:00:00,94395000.0,94584000.0,94375000.0,94564000.0,144.80004587,13674550750.75974,94378800.0,94467935.29280469,94573500.0,94464582.55697866,94421550.0,94312055.22472668,93204200.0,93876299.87170662,,,93496940.0,,0,55.49720943220487,55.6928400270141,54.39814637018754,29.221295192689734,24.84803954293118,247307.06854242086,308620.6862848653,-61313.61774244445,94421550.0,95130410.1599157,93712689.8400843
hourly,2024-03-08 12:00:00,94584000.0,94889000.0,94501000.0,94664000.0,197.09761483,18661546575.61449,94439000.0,94533290.19520313,94550600.0,94500840.27389161,94468300.0,94345573.7747527,93208866.66666667,93902126.10542114,,,93610200.0,,0,58.93097366548508,56.968462940300135,55.06788621390321,32.24076281287248,27.59439228244229,246434.39709980786,296183.42844785383,-49749.03134804597,94468300.0,95104445.9944979,93832154.0055021
hourly,2024-03-08 13:00:00,94634000.0,94750000.0,94475000.0,94530000.0,124.42860149,11773739448.81018,94533000.0,94532193.46346876,94511600.0,94506142.04227495,94505800.0,94363138.17715722,93228583.33333333,93922712.13475159,,,93736060.0,,0,52.587627734358456,54.69601689204982,53.95299298130484,36.62865368678583,32.696903897449346,232252.85227042437,283397.31321236794,-51144.46094194357,94505800.0,95053361.71485859,93958238.28514141
hourly,2024-03-08 14:00:00,94557000.0,94596000.0,94234000.0,94437000.0,177.15390683,16712286392.54466,94518000.0,94500462.30897918,94467800.0,94493570.76186132,94532650.0,94370172.63647558,93239950.0,93939574.03197286,,,93834960.0,,0,48.37171864423994,53.11251431721429,53.16855755221864,35.51255892066911,34.79399180677581,211076.3957542926,268933.1297207529,-57856.73396646028,94532650.0,95002248.83215126,94063051.16784874
hourly,2024-03-08 15:00:00,94438000.0,95000000.0,94320000.0,95000000.0,189.34659731,17916084405.05821,94639000.0,94666974.8726528,94497300.0,94585648.80515927,94562450.0,94430156.19490647,93293733.33333333,93974342.09649834,,,93903880.0,,0,67.0362339577027,60.557121749818286,57.13047210570319,45.40627885503235,39.18249715416243,236991.40679432452,262544.78513546725,-25553.37834114273,94562450.0,95071647.29399367,94053252.70600633
hourly,2024-03-08 16:00:00,94999000.0,95000000.0,94693000.0,94758000.0,187.77268131,17802686485.64233,94677800.0,94697316.58176854,94528300.0,94616985.3860394,94579500.0,94461379.4144392,93355766.66666667,94000035.7982525,,,93937020.0,,0,56.748149650925434,56.41101548135518,55.02931769833901,54.22730070791015,45.04871282787054,235289.59029525518,257093.74616742483,-21804.15587216965,94579500.0,95091021.77501622,94067978.22498378
hourly,2024-03-08 17:00:00,94780000.0,94830000.0,94525000.0,94653000.0,171.45703907,16232987342.78486,94675600.0,94682544.3878457,94557300.0,94623533.4976686,94605600.0,94479628.99401642,93440100.0,94021444.46060486,,,93984100.0,,0,52.6573813055964,54.662289984075876,54.1224768981089,62.27847029855342,53.97068328716531,222898.82705187798,250254.76234431547,-27355.935292437498,94605600.0,95072050.1552882,94139149.8447118
hourly,2024-03-08 18:00:00,94653000.0,94840000.0,94527000.0,94580000.0,214.58942276,20310202794.71076,94685600.0,94648362.92523047,94609300.0,94615618.3162743,94616100.0,94489188.13744342,93489233.33333333,94039757.75697848,,,94004100.0,,0,49.74857895900613,53.42235476445877,53.479131601750105,55.69046264694731,57.398744551136964,204827.44471530616,241169.29881851363,-36341.85410320747,94616100.0,95069491.38431203,94162708.61568797
hourly,2024-03-08 19:00:00,94580000.0,94736000.0,94540000.0,94658000.0,130.22915223,12324657624.4578,94729800.0,94651575.28348699,94623900.0,94623324.0769517,94625250.0,94505265.4576869,93565766.66666667,94060027.99445459,,,94017580.0,,0,52.98601049331645,54.607181245473384,54.09137177608162,56.56824042472508,58.17905779007527,194556.96060870588,231846.83117655208,-37289.8705678462,94625250.0,95074014.3268494,94176485.6731506
hourly,2024-03-08 20:00:00,94659000.0,95215000.0,94600000.0,95213000.0,269.03516797,25521483386.46073,94772400.0,94838716.855658,94705700.0,94730537.88114229,94650700.0,94572668.74743101,93631400.0,94097830.35529214,,,94068520.0,,0,69.3681505383287,62.01188989775043,58.201215801463505,71.70781518467021,61.322172752114206,228566.61595983803,231190.78813320928,-2624.1721733712475,94650700.0,95170395.09279351,94131004.90720649
hourly,2024-03-08 21:00:00,95215000.0,95224000.0,94894000.0,95077000.0,250.40158628,23805979628.68349,94836200.0,94918144.57043867,94757000.0,94793530.99366188,94665250.0,94620700.29529473,93706950.0,94129934.27806944,,,94098920.0,,0,63.083883068430225,59.452584171049416,56.890802454065,84.54186234164449,70.93930598367993,241758.6067225784,233304.3518510831,8454.2548714953,94665250.0,95216246.37022395,94114253.62977605
hourly,2024-03-08 22:00:00,95077000.0,95200000.0,94886000.0,95149000.0,272.96012699,25952486742.98506,94935400.0,94995096.38029245,94805500.0,94858161.722087,94678050.0,94671014.55288571,93809416.66666667,94163346.26895241,,,94114460.0,,0,65.04004920210532,60.38473887509603,57.42367980476301,93.89937868151378,83.38301873594283,255082.7179273218,237660.02506633085,17422.692860990937,94678050.0,95262218.85626636,94093881.14373364
hourly,2024-03-08 23:00:00,95138000.0,96500000.0,94988000.0,96218000.0,858.40940501,82254726565.59853,95263000.0,95402730.92019497,94974300.0,95105405.0453439,94742950.0,94818346.50022992,93942433.33333333,94230711.96505234,,,94187240.0,,0,81.77148098286666,71.03263307565096,64.30270816974885,89.80596946045263,89.4157368278703,347891.2641085088,259706.27287476644,88184.99123374239,94742950.0,95643197.79629658,93842702.20370342
hourly,2024-03-09 00:00:00,96215000.0,98543000.0,94950000.0,95497000.0,2392.56099996,231721754054.79547,95430800.0,95434153.94679666,95080300.0,95176604.12800865,94774050.0,94882980.1668747,94042516.66666667,94272229.60554242,,,94236300.0,,0,59.40155835723591,59.4301649753825,57.70055185933271,70.24615241845056,84.65050018680566,359124.2702150345,279589.87234282005,79534.39787221444,94774050.0,95734469.74924345,93813630.25075655
hourly,2024-03-09 01:00:00,95497000.0,96148000.0,94081000.0,95800000.0,994.59800533,94534246594.99615,95548200.0,95556102.63119778,95160300.0,95289948.83200708,94828800.0,94970315.38907711,94113283.33333333,94322320.43814759,,,94303500.0,,0,64.20291956690173,62.2228006073111,59.53389842147304,51.797077734042205,70.61639987098181,388003.4143701196,301272.5807482799,86730.83362183964,94828800.0,95891991.14486828,93765608.85513172
hourly,2024-03-09 02:00:00,95845000.0,96625000.0,95511000.0,96201000.0,351.98492301,33837476274.57829,95773000.0,95771068.42079853,95304600.0,95455594.49891488,94916450.0,95087523.44726025,94164950.0,94383916.48935586,,,94357440.0,,0,69.73021723472503,65.597870615293,61.83265437980316,38.449465409959764,53.497565187484184,438196.4371198714,328657.35202259826,109539.08509727311,94916450.0,96126370.13220535,93706529.86779465
hourly,2024-03-09 03:00:00,96166000.0,96635000.0,95855000.0,96498000.0,228.92042678,22045517632.70115,96042800.0,96013378.94719902,95489100.0,95645122.77183944,95023200.0,95221854.54752117,94234933.33333333,94453230.7028196,,,94404040.0,,0,73.29343340888785,67.88631287538713,63.44746065914045,46.73539518900346,45.66064611100182,496220.0710449666,362169.895827072,134050.1752178946,95023200.0,96393612.09322715,93652787.90677285
